"","condition","ID","block","Pr_corr_sub"
"1220",2,"327",10,0.777777777777778
"1221",2,"331",1,0.555555555555556
"1222",2,"331",2,0.740740740740741
"1223",2,"331",3,0.666666666666667
"1224",2,"331",4,0.814814814814815
"1225",2,"331",5,0.851851851851852
"1226",2,"331",6,0.777777777777778
"1227",2,"331",7,0.925925925925926
"1228",2,"331",8,0.814814814814815
"1229",2,"331",9,0.851851851851852
"1230",2,"331",10,0.851851851851852
"1231",2,"335",1,0.555555555555556
"1232",2,"335",2,0.666666666666667
"1233",2,"335",3,0.444444444444444
"1234",2,"335",4,0.407407407407407
"1235",2,"335",5,0.62962962962963
"1236",2,"335",6,0.62962962962963
"1237",2,"335",7,0.555555555555556
"1238",2,"335",8,0.925925925925926
"1239",2,"335",9,0.592592592592593
"1240",2,"335",10,0.518518518518518
"1241",2,"339",1,0.518518518518518
"1242",2,"339",2,0.962962962962963
"1243",2,"339",3,0.888888888888889
"1244",2,"339",4,0.703703703703704
"1245",2,"339",5,0.851851851851852
"1246",2,"339",6,0.851851851851852
"1247",2,"339",7,0.851851851851852
"1248",2,"339",8,0.777777777777778
"1249",2,"339",9,0.666666666666667
"1250",2,"339",10,0.925925925925926
"1251",2,"34",1,0.555555555555556
"1252",2,"34",2,0.259259259259259
"1253",2,"34",3,0.37037037037037
"1254",2,"34",4,0.37037037037037
"1255",2,"34",5,0.666666666666667
"1256",2,"34",6,0.777777777777778
"1257",2,"34",7,0.62962962962963
"1258",2,"34",8,0.851851851851852
"1259",2,"34",9,0.777777777777778
"1260",2,"34",10,0.740740740740741
"1261",2,"347",1,0.666666666666667
"1262",2,"347",2,0.481481481481481
"1263",2,"347",3,0.407407407407407
"1264",2,"347",4,0.518518518518518
"1265",2,"347",5,0.555555555555556
"1266",2,"347",6,0.407407407407407
"1267",2,"347",7,0.555555555555556
"1268",2,"347",8,0.62962962962963
"1269",2,"347",9,0.62962962962963
"1270",2,"347",10,0.703703703703704
"1271",2,"351",1,0.518518518518518
"1272",2,"351",2,0.777777777777778
"1273",2,"351",3,0.666666666666667
"1274",2,"351",4,0.814814814814815
"1275",2,"351",5,0.814814814814815
"1276",2,"351",6,0.62962962962963
"1277",2,"351",7,0.740740740740741
"1278",2,"351",8,0.62962962962963
"1279",2,"351",9,0.925925925925926
"1280",2,"351",10,0.740740740740741
"1281",2,"355",1,0.740740740740741
"1282",2,"355",2,1
"1283",2,"355",3,0.851851851851852
"1284",2,"355",4,0.814814814814815
"1285",2,"355",5,0.777777777777778
"1286",2,"355",6,0.703703703703704
"1287",2,"355",7,0.851851851851852
"1288",2,"355",8,0.814814814814815
"1289",2,"355",9,0.481481481481481
"1290",2,"355",10,0.62962962962963
"1291",2,"359",1,0.37037037037037
"1292",2,"359",2,0.296296296296296
"1293",2,"359",3,0.222222222222222
"1294",2,"359",4,0.518518518518518
"1295",2,"359",5,0.555555555555556
"1296",2,"359",6,0.481481481481481
"1297",2,"359",7,0.555555555555556
"1298",2,"359",8,0.666666666666667
"1299",2,"359",9,0.740740740740741
"1300",2,"359",10,0.555555555555556
"1301",2,"363",1,0.37037037037037
"1302",2,"363",2,0.333333333333333
"1303",2,"363",3,0.555555555555556
"1304",2,"363",4,0.703703703703704
"1305",2,"363",5,0.777777777777778
"1306",2,"363",6,0.740740740740741
"1307",2,"363",7,0.62962962962963
"1308",2,"363",8,0.62962962962963
"1309",2,"363",9,0.62962962962963
"1310",2,"363",10,0.703703703703704
"1311",2,"367",1,0.296296296296296
"1312",2,"367",2,0.407407407407407
"1313",2,"367",3,0.555555555555556
"1314",2,"367",4,0.925925925925926
"1315",2,"367",5,0.888888888888889
"1316",2,"367",6,0.851851851851852
"1317",2,"367",7,0.703703703703704
"1318",2,"367",8,0.814814814814815
"1319",2,"367",9,0.851851851851852
"1320",2,"367",10,0.814814814814815
"1321",2,"371",1,0.481481481481481
"1322",2,"371",2,0.518518518518518
"1323",2,"371",3,0.185185185185185
"1324",2,"371",4,0.333333333333333
"1325",2,"371",5,0.444444444444444
"1326",2,"371",6,0.407407407407407
"1327",2,"371",7,0.185185185185185
"1328",2,"371",8,0.444444444444444
"1329",2,"371",9,0.222222222222222
"1330",2,"371",10,0.37037037037037
"1331",2,"375",1,0.62962962962963
"1332",2,"375",2,0.740740740740741
"1333",2,"375",3,0.666666666666667
"1334",2,"375",4,0.666666666666667
"1335",2,"375",5,0.777777777777778
"1336",2,"375",6,0.740740740740741
"1337",2,"375",7,0.740740740740741
"1338",2,"375",8,0.703703703703704
"1339",2,"375",9,0.777777777777778
"1340",2,"375",10,0.777777777777778
"1341",2,"38",1,0.111111111111111
"1342",2,"38",2,0.333333333333333
"1343",2,"38",3,0.814814814814815
"1344",2,"38",4,0.814814814814815
"1345",2,"38",5,0.814814814814815
"1346",2,"38",6,0.740740740740741
"1347",2,"38",7,0.888888888888889
"1348",2,"38",8,0.666666666666667
"1349",2,"38",9,0.888888888888889
"1350",2,"38",10,0.740740740740741
"1351",2,"383",1,0.851851851851852
"1352",2,"383",2,0.851851851851852
"1353",2,"383",3,0.777777777777778
"1354",2,"383",4,0.925925925925926
"1355",2,"383",5,0.888888888888889
"1356",2,"383",6,1
"1357",2,"383",7,0.962962962962963
"1358",2,"383",8,0.925925925925926
"1359",2,"383",9,0.962962962962963
"1360",2,"383",10,1
"1361",2,"387",1,0.444444444444444
"1362",2,"387",2,0.333333333333333
"1363",2,"387",3,0.555555555555556
"1364",2,"387",4,0.62962962962963
"1365",2,"387",5,0.703703703703704
"1366",2,"387",6,0.555555555555556
"1367",2,"387",7,0.740740740740741
"1368",2,"387",8,0.777777777777778
"1369",2,"387",9,0.851851851851852
"1370",2,"387",10,0.851851851851852
"1371",2,"391",1,0.296296296296296
"1372",2,"391",2,0.518518518518518
"1373",2,"391",3,0.444444444444444
"1374",2,"391",4,0.62962962962963
"1375",2,"391",5,0.851851851851852
"1376",2,"391",6,0.740740740740741
"1377",2,"391",7,0.740740740740741
"1378",2,"391",8,0.777777777777778
"1379",2,"391",9,0.851851851851852
"1380",2,"391",10,0.777777777777778
"1381",2,"395",1,0.333333333333333
"1382",2,"395",2,0.333333333333333
"1383",2,"395",3,0.37037037037037
"1384",2,"395",4,0.296296296296296
"1385",2,"395",5,0.259259259259259
"1386",2,"395",6,0.333333333333333
"1387",2,"395",7,0.37037037037037
"1388",2,"395",8,0.296296296296296
"1389",2,"395",9,0.259259259259259
"1390",2,"395",10,0.333333333333333
"1391",2,"399",1,0.444444444444444
"1392",2,"399",2,0.62962962962963
"1393",2,"399",3,0.740740740740741
"1394",2,"399",4,0.703703703703704
"1395",2,"399",5,0.925925925925926
"1396",2,"399",6,0.703703703703704
"1397",2,"399",7,0.814814814814815
"1398",2,"399",8,0.777777777777778
"1399",2,"399",9,0.740740740740741
"1400",2,"399",10,0.814814814814815
"1401",2,"42",1,0.740740740740741
"1402",2,"42",2,0.777777777777778
"1403",2,"42",3,0.962962962962963
"1404",2,"42",4,0.925925925925926
"1405",2,"42",5,0.888888888888889
"1406",2,"42",6,0.962962962962963
"1407",2,"42",7,0.925925925925926
"1408",2,"42",8,0.851851851851852
"1409",2,"42",9,0.925925925925926
"1410",2,"42",10,0.925925925925926
"1411",2,"46",1,0.666666666666667
"1412",2,"46",2,0.703703703703704
"1413",2,"46",3,0.703703703703704
"1414",2,"46",4,0.592592592592593
"1415",2,"46",5,0.444444444444444
"1416",2,"46",6,0.37037037037037
"1417",2,"46",7,0.555555555555556
"1418",2,"46",8,0.777777777777778
"1419",2,"46",9,0.814814814814815
"1420",2,"46",10,0.851851851851852
"1421",2,"54",1,0.407407407407407
"1422",2,"54",2,0.37037037037037
"1423",2,"54",3,0.222222222222222
"1424",2,"54",4,0.666666666666667
"1425",2,"54",5,0.851851851851852
"1426",2,"54",6,0.925925925925926
"1427",2,"54",7,0.888888888888889
"1428",2,"54",8,0.851851851851852
"1429",2,"54",9,0.925925925925926
"1430",2,"54",10,0.925925925925926
"1431",2,"58",1,0.518518518518518
"1432",2,"58",2,0.259259259259259
"1433",2,"58",3,0.62962962962963
"1434",2,"58",4,0.444444444444444
"1435",2,"58",5,0.666666666666667
"1436",2,"58",6,0.518518518518518
"1437",2,"58",7,0.666666666666667
"1438",2,"58",8,0.814814814814815
"1439",2,"58",9,0.592592592592593
"1440",2,"58",10,0.62962962962963
"1441",2,"6",1,0.333333333333333
"1442",2,"6",2,0.222222222222222
"1443",2,"6",3,0.407407407407407
"1444",2,"6",4,0.148148148148148
"1445",2,"6",5,0.185185185185185
"1446",2,"6",6,0.296296296296296
"1447",2,"6",7,0.407407407407407
"1448",2,"6",8,0.333333333333333
"1449",2,"6",9,0.37037037037037
"1450",2,"6",10,0.37037037037037
"1451",2,"62",1,0.62962962962963
"1452",2,"62",2,0.666666666666667
"1453",2,"62",3,0.703703703703704
"1454",2,"62",4,0.703703703703704
"1455",2,"62",5,0.555555555555556
"1456",2,"62",6,0.592592592592593
"1457",2,"62",7,0.592592592592593
"1458",2,"62",8,0.740740740740741
"1459",2,"62",9,0.740740740740741
"1460",2,"62",10,0.518518518518518
"1461",2,"66",1,0.62962962962963
"1462",2,"66",2,0.666666666666667
"1463",2,"66",3,0.814814814814815
"1464",2,"66",4,0.518518518518518
"1465",2,"66",5,0.666666666666667
"1466",2,"66",6,0.851851851851852
"1467",2,"66",7,0.814814814814815
"1468",2,"66",8,0.851851851851852
"1469",2,"66",9,0.888888888888889
"1470",2,"66",10,0.888888888888889
"1471",2,"70",1,0.407407407407407
"1472",2,"70",2,0.333333333333333
"1473",2,"70",3,0.296296296296296
"1474",2,"70",4,0.481481481481481
"1475",2,"70",5,0.407407407407407
"1476",2,"70",6,0.518518518518518
"1477",2,"70",7,0.444444444444444
"1478",2,"70",8,0.518518518518518
"1479",2,"70",9,0.37037037037037
"1480",2,"70",10,0.407407407407407
"1481",2,"74",1,0.37037037037037
"1482",2,"74",2,0.481481481481481
"1483",2,"74",3,0.703703703703704
"1484",2,"74",4,0.777777777777778
"1485",2,"74",5,0.592592592592593
"1486",2,"74",6,0.740740740740741
"1487",2,"74",7,0.888888888888889
"1488",2,"74",8,0.740740740740741
"1489",2,"74",9,0.666666666666667
"1490",2,"74",10,0.666666666666667
"1491",2,"79",1,0.444444444444444
"1492",2,"79",2,0.481481481481481
"1493",2,"79",3,0.703703703703704
"1494",2,"79",4,0.518518518518518
"1495",2,"79",5,0.851851851851852
"1496",2,"79",6,0.740740740740741
"1497",2,"79",7,0.703703703703704
"1498",2,"79",8,0.888888888888889
"1499",2,"79",9,0.62962962962963
"1500",2,"79",10,0.62962962962963
"1501",2,"83",1,0.555555555555556
"1502",2,"83",2,0.62962962962963
"1503",2,"83",3,0.592592592592593
"1504",2,"83",4,0.62962962962963
"1505",2,"83",5,0.851851851851852
"1506",2,"83",6,0.814814814814815
"1507",2,"83",7,0.740740740740741
"1508",2,"83",8,0.777777777777778
"1509",2,"83",9,0.962962962962963
"1510",2,"83",10,0.925925925925926
"1511",2,"87",1,0.481481481481481
"1512",2,"87",2,0.444444444444444
"1513",2,"87",3,0.37037037037037
"1514",2,"87",4,0.37037037037037
"1515",2,"87",5,0.740740740740741
"1516",2,"87",6,0.481481481481481
"1517",2,"87",7,0.666666666666667
"1518",2,"87",8,0.555555555555556
"1519",2,"87",9,0.444444444444444
"1520",2,"87",10,0.666666666666667
"1521",2,"91",1,0.333333333333333
"1522",2,"91",2,0.777777777777778
"1523",2,"91",3,0.925925925925926
"1524",2,"91",4,0.814814814814815
"1525",2,"91",5,0.777777777777778
"1526",2,"91",6,0.666666666666667
"1527",2,"91",7,0.814814814814815
"1528",2,"91",8,0.777777777777778
"1529",2,"91",9,0.777777777777778
"1530",2,"91",10,0.851851851851852
"1531",2,"95",1,0.481481481481481
"1532",2,"95",2,0.666666666666667
"1533",2,"95",3,0.592592592592593
"1534",2,"95",4,0.740740740740741
"1535",2,"95",5,0.740740740740741
"1536",2,"95",6,0.592592592592593
"1537",2,"95",7,0.703703703703704
"1538",2,"95",8,0.62962962962963
"1539",2,"95",9,0.62962962962963
"1540",2,"95",10,0.481481481481481
"1541",2,"99",1,0.777777777777778
"1542",2,"99",2,0.851851851851852
"1543",2,"99",3,0.62962962962963
"1544",2,"99",4,0.62962962962963
"1545",2,"99",5,0.703703703703704
"1546",2,"99",6,0.703703703703704
"1547",2,"99",7,0.555555555555556
"1548",2,"99",8,0.555555555555556
"1549",2,"99",9,0.703703703703704
"1550",2,"99",10,0.62962962962963
"1551",3,"100",1,0.518518518518518
"1552",3,"100",2,0.518518518518518
"1553",3,"100",3,0.481481481481481
"1554",3,"100",4,0.62962962962963
"1555",3,"100",5,0.666666666666667
"1556",3,"100",6,0.592592592592593
"1557",3,"100",7,0.851851851851852
"1558",3,"100",8,0.851851851851852
"1559",3,"100",9,0.740740740740741
"1560",3,"100",10,0.740740740740741
"1561",3,"104",1,0.296296296296296
"1562",3,"104",2,0.37037037037037
"1563",3,"104",3,0.444444444444444
"1564",3,"104",4,0.333333333333333
"1565",3,"104",5,0.296296296296296
"1566",3,"104",6,0.407407407407407
"1567",3,"104",7,0.407407407407407
"1568",3,"104",8,0.259259259259259
"1569",3,"104",9,0.148148148148148
"1570",3,"104",10,0.37037037037037
"1571",3,"108",1,0.481481481481481
"1572",3,"108",2,0.481481481481481
"1573",3,"108",3,0.296296296296296
"1574",3,"108",4,0.37037037037037
"1575",3,"108",5,0.62962962962963
"1576",3,"108",6,0.407407407407407
"1577",3,"108",7,0.407407407407407
"1578",3,"108",8,0.62962962962963
"1579",3,"108",9,0.666666666666667
"1580",3,"108",10,0.518518518518518
"1581",3,"112",1,0.407407407407407
"1582",3,"112",2,0.37037037037037
"1583",3,"112",3,0.407407407407407
"1584",3,"112",4,0.444444444444444
"1585",3,"112",5,0.481481481481481
"1586",3,"112",6,0.333333333333333
"1587",3,"112",7,0.555555555555556
"1588",3,"112",8,0.296296296296296
"1589",3,"112",9,0.592592592592593
"1590",3,"112",10,0.333333333333333
"1591",3,"116",1,0.259259259259259
"1592",3,"116",2,0.555555555555556
"1593",3,"116",3,0.481481481481481
"1594",3,"116",4,0.444444444444444
"1595",3,"116",5,0.703703703703704
"1596",3,"116",6,0.555555555555556
"1597",3,"116",7,0.592592592592593
"1598",3,"116",8,0.851851851851852
"1599",3,"116",9,0.62962962962963
"1600",3,"116",10,0.740740740740741
"1601",3,"12",1,0.740740740740741
"1602",3,"12",2,0.962962962962963
"1603",3,"12",3,0.851851851851852
"1604",3,"12",4,0.62962962962963
"1605",3,"12",5,0.814814814814815
"1606",3,"12",6,0.962962962962963
"1607",3,"12",7,0.814814814814815
"1608",3,"12",8,0.888888888888889
"1609",3,"12",9,0.888888888888889
"1610",3,"12",10,0.925925925925926
"1611",3,"120",1,0.555555555555556
"1612",3,"120",2,0.703703703703704
"1613",3,"120",3,0.740740740740741
"1614",3,"120",4,0.703703703703704
"1615",3,"120",5,0.740740740740741
"1616",3,"120",6,0.666666666666667
"1617",3,"120",7,0.740740740740741
"1618",3,"120",8,0.666666666666667
"1619",3,"120",9,0.555555555555556
"1620",3,"120",10,0.777777777777778
"1621",3,"124",1,0.333333333333333
"1622",3,"124",2,0.37037037037037
"1623",3,"124",3,0.259259259259259
"1624",3,"124",4,0.296296296296296
"1625",3,"124",5,0.407407407407407
"1626",3,"124",6,0.37037037037037
"1627",3,"124",7,0.444444444444444
"1628",3,"124",8,0.407407407407407
"1629",3,"124",9,0.444444444444444
"1630",3,"124",10,0.37037037037037
"1631",3,"15",1,0.333333333333333
"1632",3,"15",2,0.148148148148148
"1633",3,"15",3,0.37037037037037
"1634",3,"15",4,0.481481481481481
"1635",3,"15",5,0.481481481481481
"1636",3,"15",6,0.259259259259259
"1637",3,"15",7,0.407407407407407
"1638",3,"15",8,0.333333333333333
"1639",3,"15",9,0.296296296296296
"1640",3,"15",10,0.37037037037037
"1641",3,"19",1,0.259259259259259
"1642",3,"19",2,0.296296296296296
"1643",3,"19",3,0.407407407407407
"1644",3,"19",4,0.62962962962963
"1645",3,"19",5,0.481481481481481
"1646",3,"19",6,0.481481481481481
"1647",3,"19",7,0.592592592592593
"1648",3,"19",8,0.444444444444444
"1649",3,"19",9,0.481481481481481
"1650",3,"19",10,0.481481481481481
"1651",3,"203",1,0.296296296296296
"1652",3,"203",2,0.407407407407407
"1653",3,"203",3,0.407407407407407
"1654",3,"203",4,0.481481481481481
"1655",3,"203",5,0.481481481481481
"1656",3,"203",6,0.444444444444444
"1657",3,"203",7,0.518518518518518
"1658",3,"203",8,0.37037037037037
"1659",3,"203",9,0.62962962962963
"1660",3,"203",10,0.555555555555556
"1661",3,"207",1,0.518518518518518
"1662",3,"207",2,0.333333333333333
"1663",3,"207",3,0.444444444444444
"1664",3,"207",4,0.444444444444444
"1665",3,"207",5,0.296296296296296
"1666",3,"207",6,0.296296296296296
"1667",3,"207",7,0.407407407407407
"1668",3,"207",8,0.296296296296296
"1669",3,"207",9,0.37037037037037
"1670",3,"207",10,0.37037037037037
"1671",3,"211",1,0.444444444444444
"1672",3,"211",2,0.296296296296296
"1673",3,"211",3,0.518518518518518
"1674",3,"211",4,0.37037037037037
"1675",3,"211",5,0.444444444444444
"1676",3,"211",6,0.296296296296296
"1677",3,"211",7,0.666666666666667
"1678",3,"211",8,0.444444444444444
"1679",3,"211",9,0.37037037037037
"1680",3,"211",10,0.444444444444444
"1681",3,"215",1,0.259259259259259
"1682",3,"215",2,0.37037037037037
"1683",3,"215",3,0.481481481481481
"1684",3,"215",4,0.518518518518518
"1685",3,"215",5,0.296296296296296
"1686",3,"215",6,0.518518518518518
"1687",3,"215",7,0.407407407407407
"1688",3,"215",8,0.444444444444444
"1689",3,"215",9,0.444444444444444
"1690",3,"215",10,0.407407407407407
"1691",3,"219",1,0.481481481481481
"1692",3,"219",2,0.62962962962963
"1693",3,"219",3,0.37037037037037
"1694",3,"219",4,0.518518518518518
"1695",3,"219",5,0.518518518518518
"1696",3,"219",6,0.62962962962963
"1697",3,"219",7,0.37037037037037
"1698",3,"219",8,0.592592592592593
"1699",3,"219",9,0.407407407407407
"1700",3,"219",10,0.592592592592593
"1701",3,"223",1,0.407407407407407
"1702",3,"223",2,0.185185185185185
"1703",3,"223",3,0.37037037037037
"1704",3,"223",4,0.444444444444444
"1705",3,"223",5,0.444444444444444
"1706",3,"223",6,0.592592592592593
"1707",3,"223",7,0.481481481481481
"1708",3,"223",8,0.444444444444444
"1709",3,"223",9,0.333333333333333
"1710",3,"223",10,0.518518518518518
"1711",3,"227",1,0.444444444444444
"1712",3,"227",2,0.407407407407407
"1713",3,"227",3,0.37037037037037
"1714",3,"227",4,0.222222222222222
"1715",3,"227",5,0.555555555555556
"1716",3,"227",6,0.222222222222222
"1717",3,"227",7,0.481481481481481
"1718",3,"227",8,0.259259259259259
"1719",3,"227",9,0.296296296296296
"1720",3,"227",10,0.333333333333333
"1721",3,"231",1,0.333333333333333
"1722",3,"231",2,0.259259259259259
"1723",3,"231",3,0.296296296296296
"1724",3,"231",4,0.148148148148148
"1725",3,"231",5,0.481481481481481
"1726",3,"231",6,0.37037037037037
"1727",3,"231",7,0.481481481481481
"1728",3,"231",8,0.481481481481481
"1729",3,"231",9,0.259259259259259
"1730",3,"231",10,0.296296296296296
"1731",3,"235",1,0.333333333333333
"1732",3,"235",2,0.444444444444444
"1733",3,"235",3,0.37037037037037
"1734",3,"235",4,0.296296296296296
"1735",3,"235",5,0.37037037037037
"1736",3,"235",6,0.296296296296296
"1737",3,"235",7,0.259259259259259
"1738",3,"235",8,0.37037037037037
"1739",3,"235",9,0.333333333333333
"1740",3,"235",10,0.296296296296296
"1741",3,"239",1,0.444444444444444
"1742",3,"239",2,0.592592592592593
"1743",3,"239",3,0.666666666666667
"1744",3,"239",4,0.666666666666667
"1745",3,"239",5,0.592592592592593
"1746",3,"239",6,0.592592592592593
"1747",3,"239",7,0.592592592592593
"1748",3,"239",8,0.666666666666667
"1749",3,"239",9,0.62962962962963
"1750",3,"239",10,0.666666666666667
"1751",3,"243",1,0.185185185185185
"1752",3,"243",2,0.407407407407407
"1753",3,"243",3,0.481481481481481
"1754",3,"243",4,0.259259259259259
"1755",3,"243",5,0.37037037037037
"1756",3,"243",6,0.37037037037037
"1757",3,"243",7,0.296296296296296
"1758",3,"243",8,0.333333333333333
"1759",3,"243",9,0.259259259259259
"1760",3,"243",10,0.296296296296296
"1761",3,"247",1,0.444444444444444
"1762",3,"247",2,0.407407407407407
"1763",3,"247",3,0.222222222222222
"1764",3,"247",4,0.518518518518518
"1765",3,"247",5,0.333333333333333
"1766",3,"247",6,0.407407407407407
"1767",3,"247",7,0.444444444444444
"1768",3,"247",8,0.37037037037037
"1769",3,"247",9,0.296296296296296
"1770",3,"247",10,0.296296296296296
"1771",3,"251",1,0.222222222222222
"1772",3,"251",2,0.259259259259259
"1773",3,"251",3,0.259259259259259
"1774",3,"251",4,0.407407407407407
"1775",3,"251",5,0.518518518518518
"1776",3,"251",6,0.555555555555556
"1777",3,"251",7,0.666666666666667
"1778",3,"251",8,0.740740740740741
"1779",3,"251",9,0.740740740740741
"1780",3,"251",10,0.703703703703704
"1781",3,"255",1,0.333333333333333
"1782",3,"255",2,0.296296296296296
"1783",3,"255",3,0.333333333333333
"1784",3,"255",4,0.296296296296296
"1785",3,"255",5,0.407407407407407
"1786",3,"255",6,0.333333333333333
"1787",3,"255",7,0.37037037037037
"1788",3,"255",8,0.37037037037037
"1789",3,"255",9,0.407407407407407
"1790",3,"255",10,0.296296296296296
"1791",3,"259",1,0.222222222222222
"1792",3,"259",2,0.222222222222222
"1793",3,"259",3,0.333333333333333
"1794",3,"259",4,0.222222222222222
"1795",3,"259",5,0.333333333333333
"1796",3,"259",6,0.37037037037037
"1797",3,"259",7,0.37037037037037
"1798",3,"259",8,0.444444444444444
"1799",3,"259",9,0.296296296296296
"1800",3,"259",10,0.296296296296296
"1801",3,"263",1,0.444444444444444
"1802",3,"263",2,0.481481481481481
"1803",3,"263",3,0.703703703703704
"1804",3,"263",4,0.444444444444444
"1805",3,"263",5,0.518518518518518
"1806",3,"263",6,0.62962962962963
"1807",3,"263",7,0.444444444444444
"1808",3,"263",8,0.555555555555556
"1809",3,"263",9,0.481481481481481
"1810",3,"263",10,0.407407407407407
"1811",3,"271",1,0.259259259259259
"1812",3,"271",2,0.555555555555556
"1813",3,"271",3,0.444444444444444
"1814",3,"271",4,0.518518518518518
"1815",3,"271",5,0.37037037037037
"1816",3,"271",6,0.518518518518518
"1817",3,"271",7,0.444444444444444
"1818",3,"271",8,0.37037037037037
"1819",3,"271",9,0.444444444444444
"1820",3,"271",10,0.444444444444444
"1821",3,"275",1,0.444444444444444
"1822",3,"275",2,0.222222222222222
"1823",3,"275",3,0.296296296296296
"1824",3,"275",4,0.444444444444444
"1825",3,"275",5,0.666666666666667
"1826",3,"275",6,0.703703703703704
"1827",3,"275",7,0.444444444444444
"1828",3,"275",8,0.333333333333333
"1829",3,"275",9,0.555555555555556
"1830",3,"275",10,0.37037037037037
"1831",3,"280",1,0.222222222222222
"1832",3,"280",2,0.222222222222222
"1833",3,"280",3,0.518518518518518
"1834",3,"280",4,0.407407407407407
"1835",3,"280",5,0.518518518518518
"1836",3,"280",6,0.592592592592593
"1837",3,"280",7,0.444444444444444
"1838",3,"280",8,0.407407407407407
"1839",3,"280",9,0.666666666666667
"1840",3,"280",10,0.518518518518518
"1841",3,"284",1,0.444444444444444
"1842",3,"284",2,0.481481481481481
"1843",3,"284",3,0.333333333333333
"1844",3,"284",4,0.259259259259259
"1845",3,"284",5,0.37037037037037
"1846",3,"284",6,0.555555555555556
"1847",3,"284",7,0.444444444444444
"1848",3,"284",8,0.555555555555556
"1849",3,"284",9,0.62962962962963
"1850",3,"284",10,0.37037037037037
"1851",3,"288",1,0.62962962962963
"1852",3,"288",2,0.555555555555556
"1853",3,"288",3,0.62962962962963
"1854",3,"288",4,0.62962962962963
"1855",3,"288",5,0.703703703703704
"1856",3,"288",6,0.740740740740741
"1857",3,"288",7,0.555555555555556
"1858",3,"288",8,0.592592592592593
"1859",3,"288",9,0.592592592592593
"1860",3,"288",10,0.555555555555556
"1861",3,"292",1,0.518518518518518
"1862",3,"292",2,0.62962962962963
"1863",3,"292",3,0.407407407407407
"1864",3,"292",4,0.333333333333333
"1865",3,"292",5,0.444444444444444
"1866",3,"292",6,0.481481481481481
"1867",3,"292",7,0.555555555555556
"1868",3,"292",8,0.703703703703704
"1869",3,"292",9,0.592592592592593
"1870",3,"292",10,0.703703703703704
"1871",3,"296",1,0.407407407407407
"1872",3,"296",2,0.407407407407407
"1873",3,"296",3,0.407407407407407
"1874",3,"296",4,0.222222222222222
"1875",3,"296",5,0.444444444444444
"1876",3,"296",6,0.555555555555556
"1877",3,"296",7,0.407407407407407
"1878",3,"296",8,0.666666666666667
"1879",3,"296",9,0.444444444444444
"1880",3,"296",10,0.407407407407407
"1881",3,"3",1,0.444444444444444
"1882",3,"3",2,0.555555555555556
"1883",3,"3",3,0.703703703703704
"1884",3,"3",4,0.62962962962963
"1885",3,"3",5,0.481481481481481
"1886",3,"3",6,0.666666666666667
"1887",3,"3",7,0.703703703703704
"1888",3,"3",8,0.851851851851852
"1889",3,"3",9,0.518518518518518
"1890",3,"3",10,0.740740740740741
"1891",3,"300",1,0.296296296296296
"1892",3,"300",2,0.185185185185185
"1893",3,"300",3,0.518518518518518
"1894",3,"300",4,0.444444444444444
"1895",3,"300",5,0.333333333333333
"1896",3,"300",6,0.37037037037037
"1897",3,"300",7,0.481481481481481
"1898",3,"300",8,0.222222222222222
"1899",3,"300",9,0.592592592592593
"1900",3,"300",10,0.481481481481481
"1901",3,"304",1,0.777777777777778
"1902",3,"304",2,0.962962962962963
"1903",3,"304",3,0.740740740740741
"1904",3,"304",4,0.481481481481481
"1905",3,"304",5,0.777777777777778
"1906",3,"304",6,0.62962962962963
"1907",3,"304",7,0.777777777777778
"1908",3,"304",8,0.814814814814815
"1909",3,"304",9,0.888888888888889
"1910",3,"304",10,0.777777777777778
"1911",3,"308",1,0.518518518518518
"1912",3,"308",2,0.518518518518518
"1913",3,"308",3,0.37037037037037
"1914",3,"308",4,0.259259259259259
"1915",3,"308",5,0.333333333333333
"1916",3,"308",6,0.259259259259259
"1917",3,"308",7,0.185185185185185
"1918",3,"308",8,0.407407407407407
"1919",3,"308",9,0.296296296296296
"1920",3,"308",10,0.444444444444444
"1921",3,"31",1,0.296296296296296
"1922",3,"31",2,0.148148148148148
"1923",3,"31",3,0.111111111111111
"1924",3,"31",4,0.592592592592593
"1925",3,"31",5,0.444444444444444
"1926",3,"31",6,0.703703703703704
"1927",3,"31",7,0.703703703703704
"1928",3,"31",8,0.407407407407407
"1929",3,"31",9,0.555555555555556
"1930",3,"31",10,0.518518518518518
"1931",3,"312",1,0.37037037037037
"1932",3,"312",2,0.111111111111111
"1933",3,"312",3,0.296296296296296
"1934",3,"312",4,0.407407407407407
"1935",3,"312",5,0.407407407407407
"1936",3,"312",6,0.259259259259259
"1937",3,"312",7,0.37037037037037
"1938",3,"312",8,0.481481481481481
"1939",3,"312",9,0.481481481481481
"1940",3,"312",10,0.481481481481481
"1941",3,"316",1,0.296296296296296
"1942",3,"316",2,0.37037037037037
"1943",3,"316",3,0.185185185185185
"1944",3,"316",4,0.37037037037037
"1945",3,"316",5,0.37037037037037
"1946",3,"316",6,0.333333333333333
"1947",3,"316",7,0.259259259259259
"1948",3,"316",8,0.259259259259259
"1949",3,"316",9,0.407407407407407
"1950",3,"316",10,0.259259259259259
"1951",3,"320",1,0.333333333333333
"1952",3,"320",2,0.296296296296296
"1953",3,"320",3,0.296296296296296
"1954",3,"320",4,0.259259259259259
"1955",3,"320",5,0.333333333333333
